condition,task,stim_file,type,shape,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,text2.started,text2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_4.started,text_4.stopped,image_3.started,image_3.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
salient,go,1gov3.png,,,0,15,15,8,,,,,,,,,,,,,,,76.59637427399866,None,75.62653289397713,76.62969935894944,space,76.59637427399866,75.62653289397713,0.40473930700682104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,1go3.png,,,0,16,16,3,,,,,,,,,,,,,,,78.03334173897747,None,77.0474226239603,78.05024452891666,space,78.03334173897747,None,0.5683451099321246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,1go4.png,,,0,17,17,4,,,,,,,,,,,,,,,79.6377213440137,None,78.65202188096009,79.6544914440019,space,79.6377213440137,None,0.5058775549987331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,go,1gov2.png,,,0,18,18,7,,,,,,,,,,,,,,,81.15845538594294,None,80.1893373989733,81.19168094592169,space,81.15845538594294,None,0.5230141249485314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,nogo,1nogov4.png,,,0,19,19,19,,,,,,,,,,,,,,,82.71272276400123,84.71789933601394,81.72656473401003,82.72908539092168,None,82.71272276400123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.72036211600062,None,space,7.3946324329590425,85.72036211600062,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,nogo,2nogo.png,,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,93.17405565397348,94.17646957898978,94.16001722891815,96.16486752894707,None,94.16001722891815,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,2go2.png,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,97.16810912895016,98.17062536394224,98.13718023092952,None,space,98.13718023092952,None,0.518824954982847,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,nogo,2nogov.png,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,98.721338211908,99.72446713899262,99.69102565094363,101.69652019394562,None,99.69102565094363,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,2go.png,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,102.71574852894992,103.71839536400512,103.70197773398831,None,space,103.70197773398831,102.71574852894992,0.44736029498744756,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,nogo,2nogov1.png,,,,,,,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,104.18665957590565,105.18926610401832,105.17265300091822,107.17782143095974,None,105.17265300091822,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,2go4.png,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,108.19763397891074,109.19994675100315,109.18343065900262,None,space,109.18343065900262,108.19763397891074,0.4299952000146732,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,nogo,2nogo3.png,,,,,,,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,109.6513536790153,110.65398296900094,110.63735684892163,112.64245928393211,None,110.63735684892163,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,2go3.png,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,113.66208084090613,114.66453292395454,114.6478511459427,None,space,114.6478511459427,113.66208084090613,0.616510669933632,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,go,2go1.png,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,115.29973878595047,116.30241657898296,116.28553153399844,None,space,116.28553153399844,None,0.6294403619831428,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,nogo,2nogov2.png,,,,,,,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,,,,116.9540417289827,117.95690913090948,117.92337488092016,119.92872310394887,None,117.92337488092016,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,go,2gov4.png,,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,120.94717792596202,121.95026402093936,121.93422181892674,None,space,121.93422181892674,120.94717792596202,0.48225225193891674,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,nogo,2nogo4.png,,,,,,,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,122.45219494099729,123.45480095897801,123.438011790975,125.44334381900262,None,123.438011790975,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,go,2gov.png,,,,,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,126.46261316398159,127.46555032394826,127.44887678395025,None,space,127.44887678395025,126.46261316398159,0.6349659900879487,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,go,2gov3.png,,,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,128.1336326309247,129.13669449894223,129.1200017639203,None,space,129.1200017639203,None,0.7585069229826331,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,nogo,2nogov3.png,,,,,,,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,,129.92201120092068,130.92465044895653,130.90791300090495,132.9133826509351,None,130.90791300090495,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,go,2gov1.png,,,,,,,0,15,15,6,,,,,,,,,,,,,,,,,,,,,,,,,133.93269764597062,134.9355094039347,134.91877424891572,None,space,134.91877424891572,133.93269764597062,0.5267178870271891,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,nogo,2nogov4.png,,,,,,,0,16,16,19,,,,,,,,,,,,,,,,,,,,,,,,,135.48690129595343,136.48947661393322,136.47278069599997,138.47818327392451,None,136.47278069599997,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,go,2gov2.png,,,,,,,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,139.49779993097764,140.50036814890336,140.4835289309267,None,space,140.4835289309267,139.49779993097764,0.5673836519708857,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,nogo,2nogo1.png,,,,,,,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,141.08514814591035,142.0879479709547,142.05455131595954,144.05993522901554,None,142.05455131595954,None,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,nogo,2nogo2.png,,,,,,,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,145.07911405398045,146.08170174097177,146.04841849394143,148.05373761092778,None,146.04841849394143,145.07911405398045,,,,,,,,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.05650898395106,None,space,31.45895808003843,149.05650898395106,None,,,,,,,,,,,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1nogov1.png,st,circle,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.57396059890743,181.57652135391254,181.55969543091487,183.56514970597345,183.56514970597345,None,right,1.8771574770798907,183.56514970597345,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstr.png,nonst,rectangle,,,,,,,,,0,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4869934259914,186.48968924593646,186.47293911094312,188.4784901139792,188.4784901139792,None,left,2.4172942619770765,188.4784901139792,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstrv4.png,nonst,rectangle,,,,,,,,,0,2,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.9350921139121,191.9376016840106,191.90434490097687,193.90974450891372,193.90974450891372,None,left,0.40530635497998446,193.90974450891372,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstrv1.png,nonst,rectangle,,,,,,,,,0,3,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.3609258789802,195.36307662096806,195.34691416390706,197.3520672909217,197.33531586895697,None,left,0.34470482799224555,197.33531586895697,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1gov2.png,st,rectangle,,,,,,,,,0,4,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.7198120409157,198.7224712659372,198.70585412101354,200.71104150591418,200.69444719399326,None,right,0.3172732898965478,200.69444719399326,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1go4.png,st,rectangle,,,,,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.04531461396255,202.04796128394082,202.03148000896908,204.03675607894547,204.03675607894547,None,right,0.5583759599830955,204.03675607894547,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstr4.png,nonst,rectangle,,,,,,,,,0,6,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6381916559767,205.64083628891967,205.62424734595697,207.6295674389694,207.6295674389694,None,left,0.6711168719921261,207.6295674389694,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1go3.png,st,rectangle,,,,,,,,,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.3482980009867,209.3509043409722,209.33407229091972,211.33929266093764,211.32194679998793,None,left,0.4502521560061723,211.32194679998793,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstcv1.png,nonst,circle,,,,,,,,,0,8,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.80662943096831,212.80998842592817,212.79324448900297,214.7986978510162,214.78208792896476,None,right,0.3161785179981962,214.78208792896476,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstcv3.png,nonst,circle,,,,,,,,,0,9,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.13290782901458,216.13558997400105,216.11905217601452,218.12438984890468,218.12438984890468,None,left,0.38496593304444104,218.12438984890468,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstc2.png,nonst,circle,,,,,,,,,0,10,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.55873128399253,219.56145836098585,219.5446986289462,221.54998971393798,221.54998971393798,None,right,0.41738078999333084,221.54998971393798,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstc3.png,nonst,circle,,,,,,,,,0,11,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.00124294892885,223.00391613598913,222.98731481598224,224.99262619100045,224.97596246900503,None,left,0.36114452697802335,224.97596246900503,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1nogov3.png,st,circle,,,,,,,,,0,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.37706597393844,226.37958354095463,226.36299933097325,228.3684665239416,228.3684665239416,None,left,0.3979418200906366,228.3684665239416,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstr2.png,nonst,rectangle,,,,,,,,,0,13,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.80273606895935,229.80541625397746,229.7719336039154,231.7773521289928,231.7773521289928,None,right,0.5214827900053933,231.7773521289928,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1go.png,st,rectangle,,,,,,,,,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3458515239181,233.348216229002,233.3148167359177,235.3201886009192,235.3201886009192,None,left,0.5652477650437504,235.3201886009192,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1gov1.png,st,rectangle,,,,,,,,,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.92184051393997,236.9244851259282,236.90780873398762,238.91334542399272,238.91334542399272,None,right,0.3618812649510801,238.91334542399272,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstc1.png,nonst,circle,,,,,,,,,0,16,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.31427679094486,240.31705301895272,240.300380983972,242.30547682091128,242.30547682091128,None,left,0.5039024779107422,242.30547682091128,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstrv2.png,nonst,rectangle,,,,,,,,,0,17,17,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.85695478098933,243.85966216598172,243.84304378100205,245.84819929592777,245.84819929592777,None,left,0.34894423210062087,245.84819929592777,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstrv3.png,nonst,rectangle,,,,,,,,,0,18,18,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.23279536899645,247.23530265095178,247.20195351890288,249.2072417489253,249.2072417489253,None,right,0.29253384307958186,249.2072417489253,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1nogo.png,st,circle,,,,,,,,,0,19,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.54169393901248,250.5442569690058,250.51097689394373,252.51611649396364,252.51611649396364,None,right,0.3183012818917632,252.51611649396364,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstr3.png,nonst,rectangle,,,,,,,,,0,20,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.88362871599384,253.8863709939178,253.86986247601453,255.87506206391845,255.87506206391845,None,right,0.38935948989819735,255.87506206391845,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1go2.png,st,rectangle,,,,,,,,,0,21,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.30978882394265,257.3120880809147,257.2954955509631,259.30083933100104,259.30083933100104,None,left,0.3138941650977358,259.30083933100104,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstc.png,nonst,circle,,,,,,,,,0,22,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.6518970489269,260.65469249896705,260.6210425159661,262.6265759409871,262.6265759409871,None,left,0.4027781250188127,262.6265759409871,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1go1.png,st,rectangle,,,,,,,,,0,23,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.07763684890233,264.080329340999,264.0469524539076,266.05221042595804,266.05221042595804,None,right,0.24697420001029968,266.05221042595804,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1gov4.png,st,rectangle,,,,,,,,,0,24,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.33637341391295,267.3391744309338,267.322328269016,269.3273980739759,269.3110149860149,None,left,0.34074463008437306,269.3110149860149,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1gov3.png,st,rectangle,,,,,,,,,0,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.6952621010132,270.6979763909476,270.66446599096525,272.67011487390846,272.67011487390846,None,left,0.3901088919956237,272.67011487390846,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1gov.png,st,rectangle,,,,,,,,,0,26,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.10446206096094,274.10579702595714,274.0733185840072,276.07913813891355,276.07913813891355,None,left,0.2978491330286488,276.07913813891355,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstcv2.png,nonst,circle,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.41320207400713,277.41605141898617,277.39924359391443,279.4048376439605,279.4048376439605,None,left,0.2809568499214947,279.4048376439605,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,1nogov.png,st,circle,,,,,,,,,0,28,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.72206867393106,280.7247369789984,280.70830516400747,282.71343564393464,282.71343564393464,None,left,0.3032874750206247,282.71343564393464,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstcv4.png,nonst,circle,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.06492728891317,284.0670135510154,284.0504639010178,286.0556917960057,286.0556917960057,None,left,0.27901109494268894,286.0556917960057,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstcv.png,nonst,circle,,,,,,,,,0,30,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3732057159068,287.37596520094667,287.34245241596363,289.34761567099486,289.34761567099486,None,right,0.284921505022794,289.34761567099486,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1nogo1.png,st,circle,,,,,,,,,0,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.6820317559177,290.6846554239746,290.6680110639427,292.6732606809819,292.65649570093956,None,left,0.8184884249931201,292.65649570093956,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1nogo4.png,st,circle,,,,,,,,,0,32,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5091017289087,294.51148301397916,294.49472569394857,296.5002512909705,296.5002512909705,None,right,0.3384672050597146,296.5002512909705,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,1nogo3.png,st,circle,,,,,,,,,0,33,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.88470432092436,297.88729459093884,297.87076484400313,299.87589237396605,299.87589237396605,None,left,0.3374730220530182,299.87589237396605,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
nonsalient,,nonstr1.png,nonst,rectangle,,,,,,,,,0,34,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.26009556395,301.26304801390506,301.2462271739496,303.2517652659444,303.2517652659444,None,left,1.2669985429383814,303.2517652659444,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
salient,,nonstrv.png,nonst,rectangle,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.55522320594173,305.5577868690016,305.52435840596445,307.5296750710113,307.5296750710113,None,left,0.34828357701189816,307.5296750710113,None,1,001,2021_Dec_01_1404,psychophysics_project,2021.2.3,59.79077353446124,
